Stream,Stream no,DifficultyNumeric,Percentage,CourseName,CourseLink,CourseVideoLink,CourseGroup,Difficulty
ECE,1,2,85,Electronics,https://en.wikipedia.org/wiki/Electronic_engineering,https://youtu.be/Vd2UJiIPbag?si=qnnoYuXowmL7YKbp,1,Hard
ECE,1,1,90,HTML,https://www.w3schools.com/html/,https://www.youtube.com/watch?v=pQN-pnXPaVg,4,Medium
ECE,1,2,95,Internet of Things (IoT),https://www.coursera.org/learn/internet-of-things-(iot),https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S2dcI,1,Hard
ECE,1,2,5,Data Communication,https://www.coursera.org/learn/data-communication,https://youtube.com/playlist?list=PLZQgf2pQtimlhO3UY6UJzIC7JVBzSbXXQ&si=jGhEfT-pffVTE9z5,0,Hard
ECE,1,2,10,Biomedical Instrumentation,https://www.coursera.org/learn/biomedical-instrumentation,https://youtu.be/JTSU3CHbUBY?list=PLm_MSClsnwm-kjSqlfwaEhKwfnnfLUUBM&t=5,1,Hard
ECE,1,2,15,Optical Fiber Communication,https://www.coursera.org/learn/optical-fiber-communication,https://youtu.be/seHmi6AMWy4?list=PLHj96QRJ0kOhH8xoXXrOgkMf9ZOvjhqYl&t=1,1,Hard
ECE,1,2,20,Automotive Electronics,https://www.coursera.org/learn/automotive-electronics,https://youtu.be/tyP97QbrsEI?list=PLAMZfGOiiA2NYHfC2tUIJVRLWf6dTEP0I,1,Hard
ECE,1,2,25,Microcontrollers and Applications,https://www.coursera.org/learn/microcontrollers-and-applications,https://youtube.com/playlist?list=PLZQgf2pQtimlhO3UY6UJzIC7JVBzSbXXQ&si=jGhEfT-pffVTE9z9,1,Hard
ECE,1,2,30,Data Communication,https://www.coursera.org/learn/data-communication,https://youtube.com/playlist?list=PLZQgf2pQtimlhO3UY6UJzIC7JVBzSbXXQ&si=jGhEfT-pffVTE9z5,0,Hard
ECE,1,2,35,VLSI Design and Verification,https://www.coursera.org/learn/vlsi-design-and-verification,https://youtu.be/4Gx_2POPFUg?list=PLZjlBaHNchvOJ8f_ThiyObz1l9k2ncfKk&t=11,1,Hard
ECE,1,2,40,VLSI Design and Verification,https://www.coursera.org/learn/vlsi-design-and-verification,https://youtu.be/szXoyxc2nFo?list=PLZjlBaHNchvOJ8f_ThiyObz1l9k2ncfKk&t=13,1,Hard
ECE,1,2,45,RF and Microwave Engineering,https://www.coursera.org/learn/rf-and-microwave-engineering,https://youtube.com/playlist?list=PLZQgf2pQtimlhO3UY6UJzIC7JVBzSbXXQ&si=jGhEfT-pffVTE9z13,1,Hard
ECE,1,2,50,Embedded Systems Design,https://www.coursera.org/learn/embedded-systems-design,https://youtube.com/playlist?list=PLZQgf2pQtimlhO3UY6UJzIC7JVBzSbXXQ&si=jGhEfT-pffVTE9z14,1,Hard
ECE,1,2,55,Analog and Digital Electronics,https://www.coursera.org/learn/analog-and-digital-electronics,https://youtu.be/2xXErGeeb_Q?list=PLBlnK6fEyqRjMH3mWf6kwqiTbT798eAOm&t=4,1,Hard
ECE,1,2,60,Control Systems Engineering,https://www.coursera.org/learn/control-systems-engineering,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S16dcI,1,Hard
ECE,1,2,65,Communication Networks,https://www.coursera.org/learn/communication-networks,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S15dcI,3,Hard
ECE,1,2,70,Analog and Digital Electronics,https://www.coursera.org/learn/analog-and-digital-electronics,https://youtu.be/2xXErGeeb_Q?list=PLBlnK6fEyqRjMH3mWf6kwqiTbT798eAOm&t=4,1,Hard
ECE,1,2,75,Control Systems Engineering,https://www.coursera.org/learn/control-systems-engineering,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S13dcI,1,Hard
ECE,1,2,80,Biomedical Instrumentation,https://www.coursera.org/learn/biomedical-instrumentation,https://youtu.be/FH4NO9N2OEI?list=PLm_MSClsnwm-kjSqlfwaEhKwfnnfLUUBM&t=4,1,Hard
ECE,1,2,85,Microcontrollers and Applications,https://www.coursera.org/learn/microcontrollers-and-applications,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S11dcI,1,Hard
ECE,1,2,90,Analog and Digital Electronics,https://www.coursera.org/learn/analog-and-digital-electronics,https://youtu.be/2xXErGeeb_Q?list=PLBlnK6fEyqRjMH3mWf6kwqiTbT798eAOm&t=4,1,Hard
ECE,1,2,95,Wireless Communication Systems,https://www.coursera.org/learn/wireless-communication-systems,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S9dcI,1,Hard
ECE,1,2,5,Control Systems Engineering,https://www.coursera.org/learn/control-systems-engineering,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S8dcI,1,Hard
ECE,1,2,10,RF and Microwave Engineering,https://www.coursera.org/learn/rf-and-microwave-engineering,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S7dcI,1,Hard
ECE,1,2,15,Automotive Electronics,https://www.coursera.org/learn/automotive-electronics,https://youtu.be/6aVyHD_iiNU?list=PLAMZfGOiiA2NYHfC2tUIJVRLWf6dTEP0I&t=1,1,Hard
ECE,1,2,20,Biomedical Instrumentation,https://www.coursera.org/learn/biomedical-instrumentation,https://youtu.be/9vldTr2vKfo?list=PLm_MSClsnwm-kjSqlfwaEhKwfnnfLUUBM&t=2,1,Hard
ECE,1,2,25,Power Electronics and Drives,https://www.coursera.org/learn/power-electronics-and-drives,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S4dcI,1,Hard
ECE,1,2,30,Internet of Things (IoT),https://www.coursera.org/learn/internet-of-things-(iot),https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S3dcI,1,Hard
ECE,1,2,35,Communication Networks,https://www.coursera.org/learn/communication-networks,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S2dcI,3,Hard
ECE,1,2,40,RF and Microwave Engineering,https://www.coursera.org/learn/rf-and-microwave-engineering,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S1dcI,1,Hard
ECE,1,2,45,Embedded Systems Design,https://www.coursera.org/learn/embedded-systems-design,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S0dcI,1,Hard
ECE,1,2,50,Biomedical Instrumentation,https://www.coursera.org/learn/biomedical-instrumentation,https://youtu.be/OVLirbewX-M?list=PLL_6qtCTrqLmRjr9GP3d_mn6Zu5iMgfV_&t=5,1,Hard
ECE,1,2,55,Internet of Things (IoT),https://www.coursera.org/learn/internet-of-things-(iot),https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S2dcI,1,Hard
ECE,1,2,60,Control Systems Engineering,https://www.coursera.org/learn/control-systems-engineering,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S3dcI,1,Hard
ECE,1,2,65,RF and Microwave Engineering,https://www.coursera.org/learn/rf-and-microwave-engineering,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S4dcI,1,Hard
ECE,1,2,70,Digital Signal Processing,https://www.coursera.org/learn/digital-signal-processing,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S5dcI,1,Hard
ECE,1,2,75,Power Electronics and Drives,https://www.coursera.org/learn/power-electronics-and-drives,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S6dcI,1,Hard
ECE,1,2,80,Biomedical Instrumentation,https://www.coursera.org/learn/biomedical-instrumentation,https://youtu.be/KqrAjfqRptI?list=PLL_6qtCTrqLmRjr9GP3d_mn6Zu5iMgfV_&t=1,1,Hard
ECE,1,2,85,Optical Fiber Communication,https://www.coursera.org/learn/optical-fiber-communication,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S8dcI,1,Hard
ECE,1,2,90,VLSI Design and Verification,https://www.coursera.org/learn/vlsi-design-and-verification,https://youtu.be/LuQW4lKCUgs?list=PLZjlBaHNchvOJ8f_ThiyObz1l9k2ncfKk,1,Hard
ECE,1,2,95,Control Systems Engineering,https://www.coursera.org/learn/control-systems-engineering,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S10dcI,1,Hard
ECE,1,2,5,Internet of Things (IoT),https://www.coursera.org/learn/internet-of-things-(iot),https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S11dcI,1,Hard
ECE,1,2,10,Control Systems Engineering,https://www.coursera.org/learn/control-systems-engineering,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S12dcI,1,Hard
ECE,1,2,15,Optical Fiber Communication,https://www.coursera.org/learn/optical-fiber-communication,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S13dcI,1,Hard
ECE,1,1,20,Automotive Electronics,https://www.coursera.org/learn/automotive-electronics,https://youtu.be/5OfxuSi3WlU?list=PLAMZfGOiiA2NYHfC2tUIJVRLWf6dTEP0I&t=2,1,Medium
ECE,1,1,25,Automotive Electronics,https://www.coursera.org/learn/automotive-electronics,https://youtu.be/tNEFU-I_4FM?list=PLAMZfGOiiA2NYHfC2tUIJVRLWf6dTEP0I,1,Medium
ECE,1,1,30,VLSI Design and Verification,https://www.coursera.org/learn/vlsi-design-and-verification,https://youtu.be/-lBBG6IHXao?list=PLZjlBaHNchvOJ8f_ThiyObz1l9k2ncfKk&t=2,1,Medium
ECE,1,1,35,Wireless Communication Systems,https://www.coursera.org/learn/wireless-communication-systems,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S17dcI,1,Medium
ECE,1,1,40,Digital Signal Processing,https://www.coursera.org/learn/digital-signal-processing,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S18dcI,1,Medium
ECE,1,1,45,Communication Networks,https://www.coursera.org/learn/communication-networks,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S19dcI,3,Medium
ECE,1,1,50,VLSI Design and Verification,https://www.coursera.org/learn/vlsi-design-and-verification,https://youtu.be/QAXylxrXI3U?list=PLZjlBaHNchvOJ8f_ThiyObz1l9k2ncfKk&t=1,1,Medium
ECE,1,1,55,Data Communication,https://www.coursera.org/learn/data-communication,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S21dcI,0,Medium
ECE,1,1,60,Wireless Communication Systems,https://www.coursera.org/learn/wireless-communication-systems,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S22dcI,1,Medium
ECE,1,1,65,Power Electronics and Drives,https://www.coursera.org/learn/power-electronics-and-drives,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S23dcI,1,Medium
ECE,1,1,70,Analog and Digital Electronics,https://www.coursera.org/learn/analog-and-digital-electronics,https://youtu.be/2xXErGeeb_Q?list=PLBlnK6fEyqRjMH3mWf6kwqiTbT798eAOm&t=4,1,Medium
ECE,1,1,75,Optical Fiber Communication,https://www.coursera.org/learn/optical-fiber-communication,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S25dcI,1,Medium
ECE,1,1,80,Internet of Things (IoT),https://www.coursera.org/learn/internet-of-things-(iot),https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S26dcI,1,Medium
ECE,1,1,85,Power Electronics and Drives,https://www.coursera.org/learn/power-electronics-and-drives,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S27dcI,1,Medium
ECE,1,1,90,Microcontrollers and Applications,https://www.coursera.org/learn/microcontrollers-and-applications,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S28dcI,1,Medium
ECE,1,1,95,Data Communication,https://www.coursera.org/learn/data-communication,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S29dcI,0,Medium
ECE,1,1,5,Power Electronics and Drives,https://www.coursera.org/learn/power-electronics-and-drives,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S30dcI,1,Medium
ECE,1,1,10,Communication Networks,https://www.coursera.org/learn/communication-networks,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S31dcI,3,Medium
ECE,1,1,15,Digital Signal Processing,https://www.coursera.org/learn/digital-signal-processing,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S32dcI,1,Medium
ECE,1,1,20,Microcontrollers and Applications,https://www.coursera.org/learn/microcontrollers-and-applications,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S33dcI,1,Medium
ECE,1,1,25,Power Electronics and Drives,https://www.coursera.org/learn/power-electronics-and-drives,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S34dcI,1,Medium
ECE,1,1,30,Automotive Electronics,https://www.coursera.org/learn/automotive-electronics,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S35dcI,1,Medium
ECE,1,1,35,Internet of Things (IoT),https://www.coursera.org/learn/internet-of-things-(iot),https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S36dcI,1,Medium
ECE,1,1,40,Analog and Digital Electronics,https://www.coursera.org/learn/analog-and-digital-electronics,https://youtu.be/2xXErGeeb_Q?list=PLBlnK6fEyqRjMH3mWf6kwqiTbT798eAOm&t=4,1,Medium
ECE,1,1,45,Data Communication,https://www.coursera.org/learn/data-communication,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S38dcI,0,Medium
ECE,1,1,50,Biomedical Instrumentation,https://www.coursera.org/learn/biomedical-instrumentation,https://youtu.be/PHmK_xCQfoQ?list=PLL_6qtCTrqLmRjr9GP3d_mn6Zu5iMgfV_&t=1,1,Medium
ECE,1,1,55,Optical Fiber Communication,https://www.coursera.org/learn/optical-fiber-communication,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S40dcI,1,Medium
ECE,1,1,60,Analog and Digital Electronics,https://www.coursera.org/learn/analog-and-digital-electronics,https://youtu.be/2xXErGeeb_Q?list=PLBlnK6fEyqRjMH3mWf6kwqiTbT798eAOm&t=4,1,Medium
ECE,1,1,65,Control Systems Engineering,https://www.coursera.org/learn/control-systems-engineering,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S42dcI,1,Medium
ECE,1,1,70,Wireless Communication Systems,https://www.coursera.org/learn/wireless-communication-systems,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S43dcI,1,Medium
ECE,1,1,75,Wireless Communication Systems,https://www.coursera.org/learn/wireless-communication-systems,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S44dcI,1,Medium
ECE,1,1,80,Control Systems Engineering,https://www.coursera.org/learn/control-systems-engineering,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S45dcI,1,Medium
ECE,1,1,85,Analog and Digital Electronics,https://www.coursera.org/learn/analog-and-digital-electronics,https://youtu.be/2xXErGeeb_Q?list=PLBlnK6fEyqRjMH3mWf6kwqiTbT798eAOm&t=4,1,Medium
ECE,1,1,90,Data Communication,https://www.coursera.org/learn/data-communication,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S47dcI,0,Medium
ECE,1,1,95,Data Communication,https://www.coursera.org/learn/data-communication,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S48dcI,0,Medium
ECE,1,1,5,Optical Fiber Communication,https://www.coursera.org/learn/optical-fiber-communication,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S49dcI,1,Medium
ECE,1,1,10,Communication Networks,https://www.coursera.org/learn/communication-networks,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S50dcI,3,Medium
ECE,1,1,15,RF and Microwave Engineering,https://www.coursera.org/learn/rf-and-microwave-engineering,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S51dcI,1,Medium
ECE,1,1,20,Analog and Digital Electronics,https://www.coursera.org/learn/analog-and-digital-electronics,https://youtube.com/playlist?list=PLgwJf8NK-2e6FvFUItZbGYnKiqjrlLpCb&si=o1WJHMjU_E_S52dcI,1,Medium
ECE,1,1,25,VLSI Design and Verification,https://www.coursera.org/learn/vlsi-design-and-verification,https://youtu.be/IUFAONcJxUw?list=PLZjlBaHNchvOJ8f_ThiyObz1l9k2ncfKk&t=1,1,Medium
ECE,1,1,30,VLSI Design and Verification,https://www.coursera.org/learn/vlsi-design-and-verification,https://youtu.be/ylH-8RJcIlw?list=PLZjlBaHNchvOJ8f_ThiyObz1l9k2ncfKk&t=3,1,Medium
ECE,1,1,35,VLSI Design and Verification,https://www.coursera.org/learn/vlsi-design-and-verification,https://youtu.be/OC10TKEf_kc?list=PLZjlBaHNchvOJ8f_ThiyObz1l9k2ncfKk&t=1,1,Medium
ECE,1,0,40,Analog Circuits,https://www.tutorialspoint.com/power_system_analysis/power_system_analysis_overview.htm,https://youtu.be/TlB_eWDSMt4?si=bz_84Bo_wa6s5aEN,1,Easy
ME,3,1,45,Thermodynamics,https://www.aboutmech.com/2016/03/thermodynamics.html,https://youtu.be/iUEjQQtrT50?si=TRrHQl45TDCQDPDI,1,Medium
ME,3,0,50,Finance,https://www.udemy.com/finance,https://www.youtube.com/watch?v=FKI5VPUFDAT,1,Easy
ME,3,1,55,Mechanical Engineering,https://www.w3schools.com/mechanical_engineering,https://www.youtube.com/watch?v=MKXNVPL8XC2,1,Medium
ME,3,1,60,Welding Technology,https://archosengineering.com/electrical-engineering-in-renewable-energy/,https://youtu.be/GBMMtXRiQX0?si=OEaL1yw6UAB7LV00,1,Medium
ME,3,0,65,HTML,https://www.w3schools.com/html/,https://www.youtube.com/watch?v=pQN-pnXPaVg,4,Easy
ME,3,2,70,Marketing,https://www.w3schools.com/marketing,https://www.youtube.com/watch?v=WB5YJ6VX1G8,1,Hard
ME,3,0,75,Mechanical Engineering,https://www.udemy.com/mechanical_engineering,https://www.youtube.com/watch?v=RP1V5U46E2S,1,Easy
ME,3,0,80,HTML,https://www.w3schools.com/html/,https://www.youtube.com/watch?v=pQN-pnXPaVg,4,Easy
ME,3,1,85,Physics,https://www.coursera.org/physics,https://youtu.be/UY48U06KASY,1,Medium
ME,3,2,90,Heat Transfer,https://en.wikipedia.org/wiki/Electromagnetic_field,https://youtu.be/_Ypb9_Ok3W8?si=PylRRt7w_E20qphI,0,Hard
ME,3,0,95,Mechanical Engineering,https://www.w3schools.com/mechanical_engineering,https://www.youtube.com/watch?v=MKXNVPL8XC2,3,Easy
ME,3,0,5,Welding Technology,https://archosengineering.com/electrical-engineering-in-renewable-energy/,https://youtu.be/GBMMtXRiQX0?si=OEaL1yw6UAB7LV00,1,Easy
ME,3,1,10,Heat Transfer,https://en.wikipedia.org/wiki/Electromagnetic_field,https://youtu.be/_Ypb9_Ok3W8?si=PylRRt7w_E20qphI,1,Medium
ME,3,0,15,Kinematics,https://www.mmmut.ac.in/News_content/12101dep-notice_04242021.pdf,https://youtu.be/GBMMtXRiQX0?si=OEaL1yw6UAB7LV00,1,Easy
ME,3,1,20,Welding Technology,https://www.iqsdirectory.com/articles/hydraulics/difference-between-hydraulics-and-pneumatics.html,https://youtu.be/og0Utz4DjFs?si=G9FsQqQshZVamWfx,1,Medium
ME,3,1,25,CAD/CAM,https://www.geeksforgeeks.org/python-for-machine-learning/?ref=lbp,https://youtu.be/G-6QxVNBG4g?si=4xol4vuDigBa0V1E,1,Medium
ME,3,0,30,Kinematics,https://study.madeeasy.in/subjects/what-is-power-systems/,https://youtu.be/ptTpXmjxGTM?si=-uP-yPC7nAkLfrQ9,1,Easy
ME,3,0,35,Welding Technology,https://www.tutorialspoint.com/ruby/ruby_overview.htm,https://youtu.be/LKlOH8OLLcw?si=MgbJuR7GmkwMUNdS,1,Easy
ME,3,0,40,CAD/CAM,https://www.tutorialspoint.com/perl/perl_introduction.htm,https://youtu.be/ukzFI9rgwfU?si=Q8fIkwWupfXmzXRe,1,Easy
ME,3,1,45,Hydraulics and Pneumatics,https://www.iqsdirectory.com/articles/hydraulics/difference-between-hydraulics-and-pneumatics.html,https://youtu.be/bfhcaGDd5tY?si=CRJ2PwFfguS9CSzZ,1,Medium
ME,3,0,50,Kinematics,https://www.geeksforgeeks.org/properties-of-electromagnetic-field/,https://youtu.be/oV74Najm6Nc?si=ibyXzLqGTnimLCMl,1,Easy
ME,3,2,55,Heat Transfer,https://www.w3schools.com/html/html_scripts.asp,https://youtu.be/ESnrn1kAD4E?si=OXLiMCF8i2IelO7C,1,Hard
ME,3,0,60,CAD/CAM,https://www.geeksforgeeks.org/communication-systems/,https://youtu.be/45yUvnMvTUo?si=sXH9yV-raYBcN9jB,1,Easy
ME,3,0,65,CAD/CAM,https://www.w3schools.com/css/,https://youtu.be/PFSQRMus_QQ?si=suK5fdzEJQeVyWQ7,1,Easy
ME,3,0,70,Welding Technology,https://www.tutorialspoint.com/perl/perl_introduction.htm,https://youtu.be/45yUvnMvTUo?si=sXH9yV-raYBcN9jB,1,Easy
ME,3,1,75,CAD/CAM,https://krce.ac.in/blog/thermodynamics-and-heat-transfer-core-concepts-of-mechanical-engineering/,https://youtu.be/RucN1bn_jQs?si=FSepBI5Qx4O33mwG,1,Medium
ME,3,0,80,Heat Transfer,https://www.adda247.com/engineering-jobs/ic-engine/,https://youtu.be/A0BuHEqDm88?si=JkDh3T3LDT06kD_4,1,Easy
ME,3,1,85,Robotics,https://www.geeksforgeeks.org/express-js/,https://youtu.be/Vd2UJiIPbag?si=qnnoYuXowmL7YKbp,1,Medium
ME,3,0,90,Physics,https://www.coursera.org/physics,https://youtu.be/YEM1NTXCI6F,1,Easy
ME,3,2,95,HTML,https://www.w3schools.com/html/,https://www.youtube.com/watch?v=pQN-pnXPaVg,4,Hard
ME,3,0,5,Machine Learning,https://www.coursera.org/learn/machine-learning,https://www.youtube.com/watch?v=Gv9_4yMHFhI,1,Easy
ME,3,0,10,Machine Learning,https://www.coursera.org/learn/machine-learning,https://www.youtube.com/watch?v=Gv9_4yMHFhI,1,Easy
ME,3,0,15,Heat Transfer,https://www.mmmut.ac.in/News_content/12101dep-notice_04242021.pdf,https://youtu.be/tU3NEYe-b2U?si=MNy7sfl5ABHc1SXr,1,Easy
ME,3,0,20,Mechanical Engineering,https://www.coursera.org/mechanical_engineering,https://youtu.be/0FWYRWMKVXO,1,Easy
ME,3,2,25,Marketing,https://www.w3schools.com/marketing,https://youtu.be/PZFAWUM33TZ,1,Hard
ME,3,1,30,Marketing,https://www.coursera.org/marketing,https://youtu.be/LT2948INZUL,1,Medium
ME,3,2,35,HTML,https://www.w3schools.com/html/,https://www.youtube.com/watch?v=pQN-pnXPaVg,4,Hard
ME,3,1,40,Mechanical Engineering,https://www.coursera.org/mechanical_engineering,https://youtu.be/0FWYRWMKVXO,1,Medium
ME,3,1,45,CAD/CAM,https://en.wikipedia.org/wiki/Electromagnetic_field,https://youtu.be/ORyi6tTMNqE?si=f9aICh0WN9uUaDOy,1,Medium
ME,3,0,50,CSS,https://www.w3schools.com/css/,https://www.youtube.com/watch?v=1Rs2ND1ryYc,4,Easy
ME,3,1,55,Mechanical Engineering,https://www.coursera.org/mechanical_engineering,https://youtu.be/T5M0CDC6N5D,1,Medium
ME,3,1,60,Physics,https://www.udemy.com/physics,https://youtu.be/LMV46C9FD57,1,Medium
ME,3,0,65,Heat Transfer,https://rskr.irimee.in/sites/default/files/Theory%20of%20Machine.pdf,https://youtu.be/f9ia5sURD9s?si=YLS9-lhykqBvtN2d,1,Easy
ME,3,0,70,CAD/CAM,https://www.w3schools.com/nodejs/nodejs_get_started.asp,https://www.youtube.com/live/zeSEFsR-jZA?si=6RSz5adyZHQS0K4c,3,Easy
ME,3,2,75,Heat Transfer,https://rskr.irimee.in/sites/default/files/Theory%20of%20Machine.pdf,https://youtu.be/f9ia5sURD9s?si=YLS9-lhykqBvtN2d,3,Hard
ME,3,0,80,CAD/CAM,https://www.w3schools.com/nodejs/nodejs_get_started.asp,https://www.youtube.com/live/zeSEFsR-jZA?si=6RSz5adyZHQS0K4c,1,Easy
ME,3,2,85,Finance,https://www.coursera.org/finance,https://www.youtube.com/watch?v=TF61R0CM6I0,1,Hard
ME,3,0,90,Mechanical Engineering,https://www.coursera.org/mechanical_engineering,https://youtu.be/6EEFU3JIGL1,1,Easy
ME,3,1,95,Physics,https://www.udemy.com/physics,https://youtu.be/FM3N43TNN9A,1,Medium
ME,3,1,5,Mechanical Engineering,https://www.w3schools.com/mechanical_engineering,https://www.youtube.com/watch?v=YBADOOODGOV,1,Medium
ME,3,2,10,Finance,https://www.coursera.org/finance,https://www.youtube.com/watch?v=MSFV3GC2X22,1,Hard
ME,3,0,15,Graphic Design,https://www.w3schools.com/graphic_design,https://www.youtube.com/watch?v=W2W7PV3TZQ2,1,Easy
ME,3,2,20,CSS,https://www.w3schools.com/css/,https://www.youtube.com/watch?v=1Rs2ND1ryYc,4,Hard
ME,3,0,25,Machine Learning,https://www.coursera.org/learn/machine-learning,https://www.youtube.com/watch?v=Gv9_4yMHFhI,1,Easy
ME,3,0,30,Physics,https://www.udemy.com/physics,https://www.youtube.com/watch?v=GDD23IZ2E7W,1,Easy
